v,"steering_angle_v,X,Y,Theta(orientation),Psi(steering_angle)"
0.375629877846516,0.901511706831638
1.90378565546301,-13.7072567193337
5.77653410065758,-13.8636818415782
5.77653410065758,-13.8636818415782
5.77653410065758,-13.8636818415782
5.77653410065758,-13.8636818415782
6.20862975190795,-14.9007114045791
6.20862975190795,-14.9007114045791
0.313413438998821,-2.25657676079151
0.313413438998821,-2.25657676079151
0.0396692531833748,0.285618622920298
5.16341475893902,12.3921954214537
2.17061782938923,-15.6284483716024
2.17061782938923,-15.6284483716024
2.17061782938923,-15.6284483716024
1.57385854473052,-11.3317815220597
1.57385854473052,-11.3317815220597
1.57385854473052,-11.3317815220597
1.84056128577355,-13.2520412575696
5.44058998834369,-13.0574159720249
7.49593409243782,-17.9902418218508
2.22143053413435,15.9942998457673
1.74896158825092,4.19750781180221
2.29741373322784,-5.51379295974681
2.63261436025268,-6.31827446460643
3.84955276681555,9.23892664035732
4.43335186896536,-10.6400444855169
2.11495390027526,-15.2276680819819
2.11495390027526,-15.2276680819819
2.11495390027526,-15.2276680819819
2.11495390027526,-15.2276680819819
3.0906057791275,7.417453869906
3.0906057791275,7.417453869906
2.10377659863037,15.1471915101387
2.10377659863037,15.1471915101387
2.10377659863037,15.1471915101387
2.01987954183476,4.84771090040342
2.01987954183476,4.84771090040342
1.03848653893847,-7.47710308035701
1.34325993891957,9.67147156022092
1.34325993891957,9.67147156022092
1.34325993891957,9.67147156022092
3.50938026374643,-8.42251263299143
3.50938026374643,-8.42251263299143
3.50938026374643,-8.42251263299143
0.718030928735636,5.16982268689658
0.445819259828804,-3.20989867076739
1.15289982811217,2.76695958746921
1.42913702709094,10.2897865950548
1.42913702709094,10.2897865950548
1.42913702709094,10.2897865950548
6.01804295252917,-14.44330308607
6.01804295252917,-14.44330308607
0.0826343859465022,0.594967578814816
1.33612460286176,9.62009714060468
3.7386008928244,8.97264214277856
3.7386008928244,8.97264214277856
3.7386008928244,8.97264214277856
7.16520569970142,-17.1964936792834
7.16520569970142,-17.1964936792834
7.16520569970142,-17.1964936792834
7.16520569970142,-17.1964936792834
1.87073162727558,-13.4692677163842
1.87073162727558,-13.4692677163842
1.87073162727558,-13.4692677163842
1.87073162727558,-13.4692677163842
4.15937886184984,-9.98250926843961
2.22684370341098,16.0332746645591
1.56212322835909,11.2472872441855
6.31529709385489,15.1567130252517
1.19825641913258,-2.8758154059182
1.59563636132313,-3.82952726717551
5.36032475780711,12.8647794187371
5.36032475780711,12.8647794187371
5.36032475780711,12.8647794187371
0.326068154688025,-2.34769071375378
0.326068154688025,-2.34769071375378
0.227475841635594,-1.63782605977628
0.686470369429547,4.94258665989273
0.686470369429547,4.94258665989273
0.686470369429547,4.94258665989273
0.00749900238937652,-0.0539928172035109
0.00749900238937652,-0.0539928172035109
0.00749900238937652,-0.0539928172035109
1.03573315825115,7.45727873940825
1.03573315825115,7.45727873940825
1.03573315825115,7.45727873940825
1.03573315825115,7.45727873940825
0.201572181052329,-0.48377323452559
1.77454898216508,12.7767526715886
1.77454898216508,12.7767526715886
1.77454898216508,12.7767526715886
1.77454898216508,12.7767526715886
1.77454898216508,12.7767526715886
2.34474324846861,-16.882151388974
1.79933103583722,-4.31839448600933
0.452239772049822,-3.25612635875872
0.793848841355112,5.71571165775681
2.21747665536472,15.965831918626
2.21747665536472,15.965831918626
2.21747665536472,15.965831918626
1.63014671491931,11.7370563474191
1.63014671491931,11.7370563474191
1.12751294678427,-2.70603107228225
1.70336553440586,12.2642318477222
1.70336553440586,12.2642318477222
1.70336553440586,12.2642318477222
1.70336553440586,12.2642318477222
1.70336553440586,12.2642318477222
2.89361027786211,6.94466466686906
2.89361027786211,6.94466466686906
0.969313342808426,-6.97905606822067
1.24935258121665,-8.9953385847599
1.24935258121665,-8.9953385847599
1.24935258121665,-8.9953385847599
0.36883250827381,2.65559405957143
0.36883250827381,2.65559405957143
0.36883250827381,2.65559405957143
0.36883250827381,2.65559405957143
0.36883250827381,2.65559405957143
0.36883250827381,2.65559405957143
4.40389967379342,10.5693592171042
4.40389967379342,10.5693592171042
2.11393914865979,15.2203618703505
2.11393914865979,15.2203618703505
2.11393914865979,15.2203618703505
2.11393914865979,15.2203618703505
4.42581457524831,-10.6219549805959
4.42581457524831,-10.6219549805959
7.16556619837208,17.197358876093
7.16556619837208,17.197358876093
7.16556619837208,17.197358876093
4.17109603954996,10.0106304949199
4.17109603954996,10.0106304949199
0.370378905381253,2.66672811874502
7.37478822813127,-17.699491747515
3.06575020219467,7.35780048526721
1.06364828583954,2.5527558860149
4.23674010519718,10.1681762524732
4.23674010519718,10.1681762524732
4.23674010519718,10.1681762524732
0.630316016324943,4.53827531753959
0.630316016324943,4.53827531753959
1.22128637331598,8.79326188787504
3.48022896492864,8.35254951582875
2.40273785190784,17.2997125337365
0.315077015112656,2.26855450881112
1.49817899521355,-3.59562958851253
2.39437255421391,5.74649413011339
2.39437255421391,5.74649413011339
2.39437255421391,5.74649413011339
4.71951867324278,11.3268448157827
4.71951867324278,11.3268448157827
0.316780397117501,2.28081885924601
1.62813435384451,11.7225673476805
1.55408506470457,-11.1894124658729
2.00768248970047,14.4553139258434
2.00768248970047,14.4553139258434
2.00768248970047,14.4553139258434
1.85881318727453,4.46115164945887
1.85881318727453,4.46115164945887
1.85881318727453,4.46115164945887
3.5732385230126,8.57577245523025
0.973285424277785,-7.00765505480005
0.508125836731925,-3.65850602446986
0.0709379534567417,0.51075326488854
6.76255124237507,16.2301229817002
6.76255124237507,16.2301229817002
6.76255124237507,16.2301229817002
6.76255124237507,16.2301229817002
3.19873059783072,7.67695343479372
3.19873059783072,7.67695343479372
0.355052580290964,2.55637857809494
2.36871695023436,-17.0547620416874
3.07734776664402,7.38563463994564
0.983913986004849,2.36139356641164
6.64236278349644,-15.9416706803915
6.64236278349644,-15.9416706803915
6.64236278349644,-15.9416706803915
6.64236278349644,-15.9416706803915
0.230434074872375,-1.6591253390811
0.230434074872375,-1.6591253390811
1.21648914004513,-2.9195739361083
0.177658912808476,1.27914417222102
0.913347572047891,6.57610251874481
1.89793022670687,-4.55503254409648
0.33777342077241,2.43196862956135
5.8736487656709,-14.0967570376102
5.8736487656709,-14.0967570376102
5.8736487656709,-14.0967570376102
5.8736487656709,-14.0967570376102
5.8736487656709,-14.0967570376102
3.41480463087317,8.1955311140956
3.41480463087317,8.1955311140956
0.873810361779207,-6.29143460481029
3.39225126937602,8.14140304650245
6.06708440280849,-14.5610025667404
6.06708440280849,-14.5610025667404
6.06708440280849,-14.5610025667404
6.98755800234506,-16.7701392056281
6.98755800234506,-16.7701392056281
6.98755800234506,-16.7701392056281
1.62911513779737,11.7296289921411
1.62911513779737,11.7296289921411
1.61436288110649,3.87447091465558
1.69898091894527,12.2326626164059
1.69898091894527,12.2326626164059
1.69898091894527,12.2326626164059
1.69898091894527,12.2326626164059
1.69898091894527,12.2326626164059
6.81691413946306,16.3605939347113
1.87594195565951,-4.50226069358283
2.15214958980314,-15.4954770465826
2.15214958980314,-15.4954770465826
2.15214958980314,-15.4954770465826
3.53446746409613,8.48272191383071
3.53446746409613,8.48272191383071
3.53446746409613,8.48272191383071
1.26488968788874,-9.10720575279892
1.26488968788874,-9.10720575279892
1.26488968788874,-9.10720575279892
1.26488968788874,-9.10720575279892
4.50295303808663,-10.8070872914079
4.50295303808663,-10.8070872914079
4.50295303808663,-10.8070872914079
4.50295303808663,-10.8070872914079
2.04390370731424,-14.7161066926625
5.66882649118492,-13.6051835788438
3.46683734490855,8.32040962778051
2.37841862597429,-17.1246141070149
2.37841862597429,-17.1246141070149
2.37841862597429,-17.1246141070149
2.37841862597429,-17.1246141070149
2.37841862597429,-17.1246141070149
1.58184674991381,11.3892965993794
1.58184674991381,11.3892965993794
1.09832580136057,7.90794576979612
1.09832580136057,7.90794576979612
1.09832580136057,7.90794576979612
6.18523040143085,-14.844552963434
6.18523040143085,-14.844552963434
1.72245228277634,-12.4016564359896
1.72245228277634,-12.4016564359896
1.72245228277634,-12.4016564359896
1.72245228277634,-12.4016564359896
1.75551662186883,12.6397196774556
2.46786374946491,-17.7686189961474
2.46786374946491,-17.7686189961474
2.46786374946491,-17.7686189961474
7.1581117702453,-17.1794682485887
7.1581117702453,-17.1794682485887
7.1581117702453,-17.1794682485887
2.12817417091139,-15.322854030562
2.12817417091139,-15.322854030562
0.723290507785646,5.20769165605665
4.03069306003428,9.67366334408227
3.85825999610045,-9.25982399064108
0.25858482008734,1.86181070462885
1.03507120792524,7.45251269706176
1.4417915995893,10.380899517043
1.4417915995893,10.380899517043
1.4417915995893,10.380899517043
1.4417915995893,10.380899517043
1.4417915995893,10.380899517043
2.19141429741467,-15.7781829413856
3.30028994511826,7.92069586828383
1.82436920088919,-13.1354582464022
1.82436920088919,-13.1354582464022
1.82436920088919,-13.1354582464022
2.17315934466811,15.6467472816104
2.17315934466811,15.6467472816104
1.78910583690233,12.8815620256968
1.78910583690233,12.8815620256968
1.78910583690233,12.8815620256968
1.78910583690233,12.8815620256968
1.78910583690233,12.8815620256968
2.00180081743831,14.4129658855558
1.76633868565147,12.7176385366906
1.85428974421429,-13.3508861583429
0.143193028701094,0.343663268882624
2.21507779309297,-15.9485601102694
2.21507779309297,-15.9485601102694
2.21507779309297,-15.9485601102694
2.21507779309297,-15.9485601102694
2.21507779309297,-15.9485601102694
3.93740554057872,9.44977329738893
3.93740554057872,9.44977329738893
3.47492050657744,-8.33980921578585
3.47492050657744,-8.33980921578585
0.162984682322938,-1.17348971272516
0.162984682322938,-1.17348971272516
0.162984682322938,-1.17348971272516
0.162984682322938,-1.17348971272516
1.78355580162423,12.8416017716944
1.78355580162423,12.8416017716944
1.78355580162423,12.8416017716944
1.78355580162423,12.8416017716944
1.78355580162423,12.8416017716944
3.66707369506688,-8.80097686816052
5.00759298913534,12.0182231739248
5.00759298913534,12.0182231739248
5.00759298913534,12.0182231739248
1.70512279924244,12.2768841545456
1.70512279924244,12.2768841545456
1.70512279924244,12.2768841545456
1.70512279924244,12.2768841545456
1.70512279924244,12.2768841545456
1.70512279924244,12.2768841545456
0.498886867658648,-3.59198544714227
0.498886867658648,-3.59198544714227
6.87475421669649,-16.4994101200716
6.87475421669649,-16.4994101200716
6.87475421669649,-16.4994101200716
2.16470667261849,-15.5858880428532
2.16470667261849,-15.5858880428532
2.16470667261849,-15.5858880428532
6.67514009712038,-16.0203362330889
1.35987076738843,-9.79106952519672
1.04396249216234,-2.50550998118963
3.37760577252023,8.10625385404856
7.42021874753769,-17.8085249940904
7.42021874753769,-17.8085249940904
7.42021874753769,-17.8085249940904
7.42021874753769,-17.8085249940904
7.42021874753769,-17.8085249940904
0.538829955290458,-3.8795756780913
0.538829955290458,-3.8795756780913
1.11505856673003,8.02842168045622
2.36799309489689,5.68318342775255
3.85994593210516,-9.26387023705238
6.61128089139763,15.8670741393543
6.61128089139763,15.8670741393543
6.61128089139763,15.8670741393543
3.29794172001907,7.91506012804576
3.29794172001907,7.91506012804576
3.29794172001907,7.91506012804576
3.50648836046759,-8.41557206512223
3.50648836046759,-8.41557206512223
2.01662479295238,14.5196985092571
2.01662479295238,14.5196985092571
2.01662479295238,14.5196985092571
0.912895150674924,6.57284508485945
0.912895150674924,6.57284508485945
0.528797393445297,-3.80734123280614
7.49337490531307,17.9840997727514
7.49337490531307,17.9840997727514
7.49337490531307,17.9840997727514
7.49337490531307,17.9840997727514
0.384011198945349,-2.76488063240651
0.384011198945349,-2.76488063240651
4.72866202342727,-11.3487888562255
1.54087591405999,11.0943065812319
0.00446281861721669,-0.0107107646813201
0.00219749985365081,-0.0158219989462858
5.80014012092731,-13.9203362902255
5.80014012092731,-13.9203362902255
5.80014012092731,-13.9203362902255
1.8183374750979,-13.0920298207048
1.8183374750979,-13.0920298207048
1.8183374750979,-13.0920298207048
1.8183374750979,-13.0920298207048
0.79794397032724,-5.74519658635612
1.04430928991377,-7.51902688737913
